Domain, Ia
4.9708,-0.258011178
4.97085,-0.257574334
4.9709,-0.257137464
4.97095,-0.256700569
4.971,-0.256263649
4.97105,-0.255826703
4.9711,-0.255389732
4.97115,-0.254952735
4.9712,-0.254515714
4.97125,-0.254078667
4.9713,-0.253641596
4.97135,-0.253204499
4.9714,-0.252767377
4.97145,-0.252330231
4.9715,-0.251893059
4.97155,-0.251455863
4.9716,-0.251018642
4.97165,-0.250581396
4.9717,-0.250144125
4.97175,-0.24970683
4.9718,-0.249269509
4.97185,-0.248832165
4.9719,-0.248394796
4.97195,-0.247957402
4.972,-0.247519984
4.97205,-0.247082541
4.9721,-0.246645074
4.97215,-0.246207583
4.9722,-0.245770067
4.97225,-0.245332527
4.9723,-0.244894963
4.97235,-0.244457375
4.9724,-0.244019762
4.97245,-0.243582126
4.9725,-0.243144465
4.97255,-0.242706781
4.9726,-0.242269072
4.97265,-0.24183134
4.9727,-0.241393584
4.97275,-0.240955804
4.9728,-0.240518
4.97285,-0.240080172
4.9729,-0.239642321
4.97295,-0.239204446
4.973,-0.238766547
4.97305,-0.238328625
4.9731,-0.23789068
4.97315,-0.23745271
4.9732,-0.237014718
4.97325,-0.236576702
4.9733,-0.236138663
4.97335,-0.2357006
4.9734,-0.235262514
4.97345,-0.234824405
4.9735,-0.234386273
4.97355,-0.233948117
4.9736,-0.233509939
4.97365,-0.233071737
4.9737,-0.232633513
4.97375,-0.232195265
4.9738,-0.231756995
4.97385,-0.231318701
4.9739,-0.230880385
4.97395,-0.230442046
4.974,-0.230003685
4.97405,-0.2295653
4.9741,-0.229126893
4.97415,-0.228688464
4.9742,-0.228250012
4.97425,-0.227811537
4.9743,-0.22737304
4.97435,-0.22693452
4.9744,-0.226495978
4.97445,-0.226057414
4.9745,-0.225618827
4.97455,-0.225180218
4.9746,-0.224741587
4.97465,-0.224302933
4.9747,-0.223864258
4.97475,-0.22342556
4.9748,-0.22298684
4.97485,-0.222548099
4.9749,-0.222109335
4.97495,-0.22167055
4.975,-0.221231742
4.97505,-0.220792913
4.9751,-0.220354062
4.97515,-0.219915189
4.9752,-0.219476294
4.97525,-0.219037378
4.9753,-0.21859844
4.97535,-0.218159481
4.9754,-0.2177205
4.97545,-0.217281498
4.9755,-0.216842474
4.97555,-0.216403429
4.9756,-0.215964362
4.97565,-0.215525274
4.9757,-0.215086165
4.97575,-0.214647035
4.9758,-0.214207883
4.97585,-0.21376871
4.9759,-0.213329516
4.97595,-0.212890301
4.976,-0.212451066
4.97605,-0.212011809
4.9761,-0.211572531
4.97615,-0.211133232
4.9762,-0.210693913
4.97625,-0.210254572
4.9763,-0.209815211
4.97635,-0.20937583
4.9764,-0.208936427
4.97645,-0.208497004
4.9765,-0.20805756
4.97655,-0.207618096
4.9766,-0.207178612
4.97665,-0.206739106
4.9767,-0.206299581
4.97675,-0.205860035
4.9768,-0.205420469
4.97685,-0.204980882
4.9769,-0.204541276
4.97695,-0.204101649
4.977,-0.203662002
4.97705,-0.203222335
4.9771,-0.202782648
4.97715,-0.20234294
4.9772,-0.201903213
4.97725,-0.201463466
4.9773,-0.201023699
4.97735,-0.200583912
4.9774,-0.200144106
4.97745,-0.199704279
4.9775,-0.199264433
4.97755,-0.198824567
4.9776,-0.198384682
4.97765,-0.197944777
4.9777,-0.197504853
4.97775,-0.197064909
4.9778,-0.196624945
4.97785,-0.196184962
4.9779,-0.19574496
4.97795,-0.195304939
4.978,-0.194864898
4.97805,-0.194424838
4.9781,-0.193984759
4.97815,-0.19354466
4.9782,-0.193104543
4.97825,-0.192664406
4.9783,-0.192224251
4.97835,-0.191784076
4.9784,-0.191343883
4.97845,-0.19090367
4.9785,-0.190463439
4.97855,-0.190023189
4.9786,-0.189582921
4.97865,-0.189142633
4.9787,-0.188702327
4.97875,-0.188262002
4.9788,-0.187821659
4.97885,-0.187381297
4.9789,-0.186940917
4.97895,-0.186500518
4.979,-0.186060101
4.97905,-0.185619665
4.9791,-0.185179212
4.97915,-0.184738739
4.9792,-0.184298249
4.97925,-0.18385774
4.9793,-0.183417214
4.97935,-0.182976669
4.9794,-0.182536106
4.97945,-0.182095525
4.9795,-0.181654926
4.97955,-0.181214309
4.9796,-0.180773675
4.97965,-0.180333022
4.9797,-0.179892352
4.97975,-0.179451664
4.9798,-0.179010958
4.97985,-0.178570235
4.9799,-0.178129494
4.97995,-0.177688735
4.98,-0.177247959
4.98005,-0.176807165
4.9801,-0.176366354
4.98015,-0.175925525
4.9802,-0.175484679
4.98025,-0.175043816
4.9803,-0.174602936
4.98035,-0.174162038
4.9804,-0.173721123
4.98045,-0.173280191
4.9805,-0.172839242
4.98055,-0.172398276
4.9806,-0.171957292
4.98065,-0.171516292
4.9807,-0.171075275
4.98075,-0.170634241
4.9808,-0.17019319
4.98085,-0.169752122
4.9809,-0.169311038
4.98095,-0.168869937
4.981,-0.168428819
4.98105,-0.167987685
4.9811,-0.167546534
4.98115,-0.167105366
4.9812,-0.166664182
4.98125,-0.166222982
4.9813,-0.165781765
4.98135,-0.165340531
4.9814,-0.164899282
4.98145,-0.164458016
4.9815,-0.164016734
4.98155,-0.163575436
4.9816,-0.163134121
4.98165,-0.162692791
4.9817,-0.162251444
4.98175,-0.161810082
4.9818,-0.161368703
4.98185,-0.160927309
4.9819,-0.160485898
4.98195,-0.160044472
4.982,-0.15960303
4.98205,-0.159161572
4.9821,-0.158720099
4.98215,-0.15827861
4.9822,-0.157837105
4.98225,-0.157395585
4.9823,-0.156954049
4.98235,-0.156512498
4.9824,-0.156070931
4.98245,-0.155629349
4.9825,-0.155187751
4.98255,-0.154746138
4.9826,-0.15430451
4.98265,-0.153862867
4.9827,-0.153421208
4.98275,-0.152979534
4.9828,-0.152537846
4.98285,-0.152096142
4.9829,-0.151654423
4.98295,-0.151212689
4.983,-0.15077094
4.98305,-0.150329177
4.9831,-0.149887398
4.98315,-0.149445605
4.9832,-0.149003797
4.98325,-0.148561974
4.9833,-0.148120137
4.98335,-0.147678285
4.9834,-0.147236418
4.98345,-0.146794537
4.9835,-0.146352642
4.98355,-0.145910731
4.9836,-0.145468807
4.98365,-0.145026868
4.9837,-0.144584915
4.98375,-0.144142948
4.9838,-0.143700966
4.98385,-0.14325897
4.9839,-0.14281696
4.98395,-0.142374936
4.984,-0.141932898
4.98405,-0.141490846
4.9841,-0.14104878
4.98415,-0.1406067
4.9842,-0.140164606
4.98425,-0.139722499
4.9843,-0.139280377
4.98435,-0.138838242
4.9844,-0.138396093
4.98445,-0.13795393
4.9845,-0.137511754
4.98455,-0.137069564
4.9846,-0.136627361
4.98465,-0.136185144
4.9847,-0.135742914
4.98475,-0.135300671
4.9848,-0.134858414
4.98485,-0.134416143
4.9849,-0.13397386
4.98495,-0.133531563
4.985,-0.133089253
4.98505,-0.13264693
4.9851,-0.132204594
4.98515,-0.131762245
4.9852,-0.131319882
4.98525,-0.130877507
4.9853,-0.130435119
4.98535,-0.129992718
4.9854,-0.129550304
4.98545,-0.129107878
4.9855,-0.128665438
4.98555,-0.128222986
4.9856,-0.127780522
4.98565,-0.127338044
4.9857,-0.126895554
4.98575,-0.126453052
4.9858,-0.126010537
4.98585,-0.12556801
4.9859,-0.12512547
4.98595,-0.124682918
4.986,-0.124240354
4.98605,-0.123797777
4.9861,-0.123355188
4.98615,-0.122912587
4.9862,-0.122469974
4.98625,-0.122027349
4.9863,-0.121584711
4.98635,-0.121142062
4.9864,-0.120699401
4.98645,-0.120256728
4.9865,-0.119814043
4.98655,-0.119371346
4.9866,-0.118928637
4.98665,-0.118485917
4.9867,-0.118043185
4.98675,-0.117600441
4.9868,-0.117157686
4.98685,-0.116714919
4.9869,-0.116272141
4.98695,-0.115829351
4.987,-0.115386549
4.98705,-0.114943737
4.9871,-0.114500913
4.98715,-0.114058077
4.9872,-0.113615231
4.98725,-0.113172373
4.9873,-0.112729504
4.98735,-0.112286624
4.9874,-0.111843733
4.98745,-0.111400831
4.9875,-0.110957917
4.98755,-0.110514993
4.9876,-0.110072058
4.98765,-0.109629112
4.9877,-0.109186155
4.98775,-0.108743188
4.9878,-0.10830021
4.98785,-0.107857221
4.9879,-0.107414221
4.98795,-0.106971211
4.988,-0.10652819
4.98805,-0.106085159
4.9881,-0.105642117
4.98815,-0.105199065
4.9882,-0.104756002
4.98825,-0.104312929
4.9883,-0.103869846
4.98835,-0.103426753
4.9884,-0.102983649
4.98845,-0.102540535
4.9885,-0.102097411
4.98855,-0.101654277
4.9886,-0.101211133
4.98865,-0.100767979
4.9887,-0.100324815
4.98875,-0.099881641
4.9888,-0.099438458
4.98885,-0.098995264
4.9889,-0.098552061
4.98895,-0.098108848
4.989,-0.097665625
4.98905,-0.097222393
4.9891,-0.096779151
4.98915,-0.096335899
4.9892,-0.095892638
4.98925,-0.095449368
4.9893,-0.095006088
4.98935,-0.094562798
4.9894,-0.0941195
4.98945,-0.093676192
4.9895,-0.093232875
4.98955,-0.092789548
4.9896,-0.092346213
4.98965,-0.091902868
4.9897,-0.091459515
4.98975,-0.091016152
4.9898,-0.09057278
4.98985,-0.090129399
4.9899,-0.08968601
4.98995,-0.089242612
4.99,-0.088799204
4.99005,-0.088355788
4.9901,-0.087912364
4.99015,-0.08746893
4.9902,-0.087025488
4.99025,-0.086582038
4.9903,-0.086138579
4.99035,-0.085695111
4.9904,-0.085251635
4.99045,-0.08480815
4.9905,-0.084364657
4.99055,-0.083921156
4.9906,-0.083477647
4.99065,-0.083034129
4.9907,-0.082590603
4.99075,-0.082147069
4.9908,-0.081703527
4.99085,-0.081259977
4.9909,-0.080816418
4.99095,-0.080372852
4.991,-0.079929278
4.99105,-0.079485696
4.9911,-0.079042106
4.99115,-0.078598508
4.9912,-0.078154903
4.99125,-0.07771129
4.9913,-0.077267669
4.99135,-0.07682404
4.9914,-0.076380404
4.99145,-0.075936761
4.9915,-0.07549311
4.99155,-0.075049451
4.9916,-0.074605785
4.99165,-0.074162112
4.9917,-0.073718431
4.99175,-0.073274743
4.9918,-0.072831048
4.99185,-0.072387346
4.9919,-0.071943636
4.99195,-0.07149992
4.992,-0.071056196
4.99205,-0.070612466
4.9921,-0.070168728
4.99215,-0.069724983
4.9922,-0.069281232
4.99225,-0.068837474
4.9923,-0.068393709
4.99235,-0.067949937
4.9924,-0.067506158
4.99245,-0.067062373
4.9925,-0.066618581
4.99255,-0.066174783
4.9926,-0.065730978
4.99265,-0.065287167
4.9927,-0.064843349
4.99275,-0.064399525
4.9928,-0.063955694
4.99285,-0.063511857
4.9929,-0.063068014
4.99295,-0.062624165
4.993,-0.062180309
4.99305,-0.061736448
4.9931,-0.06129258
4.99315,-0.060848706
4.9932,-0.060404826
4.99325,-0.05996094
4.9933,-0.059517049
4.99335,-0.059073151
4.9934,-0.058629248
4.99345,-0.058185338
4.9935,-0.057741423
4.99355,-0.057297503
4.9936,-0.056853576
4.99365,-0.056409644
4.9937,-0.055965707
4.99375,-0.055521764
4.9938,-0.055077815
4.99385,-0.054633861
4.9939,-0.054189902
4.99395,-0.053745937
4.994,-0.053301968
4.99405,-0.052857992
4.9941,-0.052414012
4.99415,-0.051970026
4.9942,-0.051526035
4.99425,-0.05108204
4.9943,-0.050638039
4.99435,-0.050194033
4.9944,-0.049750022
4.99445,-0.049306006
4.9945,-0.048861986
4.99455,-0.04841796
4.9946,-0.04797393
4.99465,-0.047529895
4.9947,-0.047085855
4.99475,-0.046641811
4.9948,-0.046197762
4.99485,-0.045753709
4.9949,-0.045309651
4.99495,-0.044865588
4.995,-0.044421522
4.99505,-0.04397745
4.9951,-0.043533375
4.99515,-0.043089295
4.9952,-0.042645211
4.99525,-0.042201122
4.9953,-0.04175703
4.99535,-0.041312933
4.9954,-0.040868832
4.99545,-0.040424728
4.9955,-0.039980619
4.99555,-0.039536506
4.9956,-0.03909239
4.99565,-0.038648269
4.9957,-0.038204145
4.99575,-0.037760017
4.9958,-0.037315885
4.99585,-0.03687175
4.9959,-0.036427611
4.99595,-0.035983468
4.996,-0.035539322
4.99605,-0.035095172
4.9961,-0.034651019
4.99615,-0.034206862
4.9962,-0.033762702
4.99625,-0.033318539
4.9963,-0.032874372
4.99635,-0.032430203
4.9964,-0.031986029
4.99645,-0.031541853
4.9965,-0.031097674
4.99655,-0.030653492
4.9966,-0.030209306
4.99665,-0.029765118
4.9967,-0.029320926
4.99675,-0.028876732
4.9968,-0.028432535
4.99685,-0.027988335
4.9969,-0.027544133
4.99695,-0.027099927
4.997,-0.026655719
4.99705,-0.026211508
4.9971,-0.025767295
4.99715,-0.025323079
4.9972,-0.024878861
4.99725,-0.02443464
4.9973,-0.023990417
4.99735,-0.023546192
4.9974,-0.023101964
4.99745,-0.022657734
4.9975,-0.022213501
4.99755,-0.021769267
4.9976,-0.02132503
4.99765,-0.020880791
4.9977,-0.02043655
4.99775,-0.019992307
4.9978,-0.019548062
4.99785,-0.019103816
4.9979,-0.018659567
4.99795,-0.018215316
4.998,-0.017771064
4.99805,-0.01732681
4.9981,-0.016882554
4.99815,-0.016438297
4.9982,-0.015994038
4.99825,-0.015549777
4.9983,-0.015105515
4.99835,-0.014661251
4.9984,-0.014216986
4.99845,-0.013772719
4.9985,-0.013328452
4.99855,-0.012884182
4.9986,-0.012439912
4.99865,-0.01199564
4.9987,-0.011551367
4.99875,-0.011107093
4.9988,-0.010662818
4.99885,-0.010218542
4.9989,-0.009774265
4.99895,-0.009329987
4.999,-0.008885707
4.99905,-0.008441427
4.9991,-0.007997147
4.99915,-0.007552865
4.9992,-0.007108583
4.99925,-0.0066643
4.9993,-0.006220016
4.99935,-0.005775732
4.9994,-0.005331447
4.99945,-0.004887162
4.9995,-0.004442876
4.99955,-0.003998589
4.9996,-0.003554303
4.99965,-0.003110016
4.9997,-0.002665728
4.99975,-0.002221441
4.9998,-0.001777153
4.99985,-0.001332865
4.9999,-0.000888577
4.99995,-0.000444288
5,-1.49E-11
5.00005,0.000444288
5.0001,0.000888577
5.00015,0.001332865
5.0002,0.001777153
5.00025,0.002221441
5.0003,0.002665728
5.00035,0.003110016
5.0004,0.003554303
5.00045,0.003998589
5.0005,0.004442876
5.00055,0.004887161
5.0006,0.005331447
5.00065,0.005775732
5.0007,0.006220016
5.00075,0.0066643
5.0008,0.007108583
5.00085,0.007552865
5.0009,0.007997147
5.00095,0.008441427
5.001,0.008885707
5.00105,0.009329986
5.0011,0.009774265
5.00115,0.010218542
5.0012,0.010662818
5.00125,0.011107093
5.0013,0.011551367
5.00135,0.01199564
5.0014,0.012439912
5.00145,0.012884182
5.0015,0.013328451
5.00155,0.013772719
5.0016,0.014216986
5.00165,0.014661251
5.0017,0.015105515
5.00175,0.015549777
5.0018,0.015994038
5.00185,0.016438297
5.0019,0.016882554
5.00195,0.01732681
5.002,0.017771064
5.00205,0.018215316
5.0021,0.018659567
5.00215,0.019103816
5.0022,0.019548062
5.00225,0.019992307
5.0023,0.02043655
5.00235,0.020880791
5.0024,0.02132503
5.00245,0.021769267
5.0025,0.022213501
5.00255,0.022657734
5.0026,0.023101964
5.00265,0.023546192
5.0027,0.023990417
5.00275,0.02443464
5.0028,0.024878861
5.00285,0.025323079
5.0029,0.025767295
5.00295,0.026211508
5.003,0.026655719
5.00305,0.027099927
5.0031,0.027544132
5.00315,0.027988335
5.0032,0.028432535
5.00325,0.028876732
5.0033,0.029320926
5.00335,0.029765118
5.0034,0.030209306
5.00345,0.030653491
5.0035,0.031097674
5.00355,0.031541853
5.0036,0.031986029
5.00365,0.032430202
5.0037,0.032874372
5.00375,0.033318539
5.0038,0.033762702
5.00385,0.034206862
5.0039,0.034651019
5.00395,0.035095172
5.004,0.035539322
5.00405,0.035983468
5.0041,0.036427611
5.00415,0.03687175
5.0042,0.037315885
5.00425,0.037760017
5.0043,0.038204145
5.00435,0.038648269
5.0044,0.03909239
5.00445,0.039536506
5.0045,0.039980619
5.00455,0.040424728
5.0046,0.040868832
5.00465,0.041312933
5.0047,0.04175703
5.00475,0.042201122
5.0048,0.042645211
5.00485,0.043089295
5.0049,0.043533375
5.00495,0.04397745
5.005,0.044421521
5.00505,0.044865588
5.0051,0.045309651
5.00515,0.045753709
5.0052,0.046197762
5.00525,0.046641811
5.0053,0.047085855
5.00535,0.047529895
5.0054,0.04797393
5.00545,0.04841796
5.0055,0.048861986
5.00555,0.049306006
5.0056,0.049750022
5.00565,0.050194033
5.0057,0.050638039
5.00575,0.05108204
5.0058,0.051526035
5.00585,0.051970026
5.0059,0.052414012
5.00595,0.052857992
5.006,0.053301967
5.00605,0.053745937
5.0061,0.054189902
5.00615,0.054633861
5.0062,0.055077815
5.00625,0.055521764
5.0063,0.055965707
5.00635,0.056409644
5.0064,0.056853576
5.00645,0.057297503
5.0065,0.057741423
5.00655,0.058185338
5.0066,0.058629247
5.00665,0.059073151
5.0067,0.059517049
5.00675,0.05996094
5.0068,0.060404826
5.00685,0.060848706
5.0069,0.06129258
5.00695,0.061736448
5.007,0.062180309
5.00705,0.062624165
5.0071,0.063068014
5.00715,0.063511857
5.0072,0.063955694
5.00725,0.064399525
5.0073,0.064843349
5.00735,0.065287167
5.0074,0.065730978
5.00745,0.066174783
5.0075,0.066618581
5.00755,0.067062373
5.0076,0.067506158
5.00765,0.067949937
5.0077,0.068393709
5.00775,0.068837474
5.0078,0.069281232
5.00785,0.069724983
5.0079,0.070168728
5.00795,0.070612466
5.008,0.071056196
5.00805,0.07149992
5.0081,0.071943636
5.00815,0.072387346
5.0082,0.072831048
5.00825,0.073274743
5.0083,0.073718431
5.00835,0.074162112
5.0084,0.074605785
5.00845,0.075049451
5.0085,0.07549311
5.00855,0.075936761
5.0086,0.076380404
5.00865,0.07682404
5.0087,0.077267669
5.00875,0.07771129
5.0088,0.078154903
5.00885,0.078598508
5.0089,0.079042106
5.00895,0.079485696
5.009,0.079929278
5.00905,0.080372852
5.0091,0.080816418
5.00915,0.081259977
5.0092,0.081703527
5.00925,0.082147069
5.0093,0.082590603
5.00935,0.083034129
5.0094,0.083477647
5.00945,0.083921156
5.0095,0.084364657
5.00955,0.08480815
5.0096,0.085251635
5.00965,0.085695111
5.0097,0.086138579
5.00975,0.086582038
5.0098,0.087025488
5.00985,0.08746893
5.0099,0.087912364
5.00995,0.088355788
5.01,0.088799204
5.01005,0.089242611
5.0101,0.08968601
5.01015,0.090129399
5.0102,0.09057278
5.01025,0.091016152
5.0103,0.091459515
5.01035,0.091902868
5.0104,0.092346213
5.01045,0.092789548
5.0105,0.093232875
5.01055,0.093676192
5.0106,0.0941195
5.01065,0.094562798
5.0107,0.095006088
5.01075,0.095449368
5.0108,0.095892638
5.01085,0.096335899
5.0109,0.096779151
5.01095,0.097222393
5.011,0.097665625
5.01105,0.098108848
5.0111,0.098552061
5.01115,0.098995264
5.0112,0.099438458
5.01125,0.099881641
5.0113,0.100324815
5.01135,0.100767979
5.0114,0.101211133
5.01145,0.101654277
5.0115,0.102097411
5.01155,0.102540535
5.0116,0.102983649
5.01165,0.103426753
5.0117,0.103869846
5.01175,0.104312929
5.0118,0.104756002
5.01185,0.105199065
5.0119,0.105642117
5.01195,0.106085159
5.012,0.10652819
5.01205,0.106971211
5.0121,0.107414221
5.01215,0.107857221
5.0122,0.10830021
5.01225,0.108743188
5.0123,0.109186155
5.01235,0.109629112
5.0124,0.110072058
5.01245,0.110514993
5.0125,0.110957917
5.01255,0.11140083
5.0126,0.111843733
5.01265,0.112286624
5.0127,0.112729504
5.01275,0.113172373
5.0128,0.113615231
5.01285,0.114058077
5.0129,0.114500913
5.01295,0.114943737
5.013,0.115386549
5.01305,0.115829351
5.0131,0.116272141
5.01315,0.116714919
5.0132,0.117157686
5.01325,0.117600441
5.0133,0.118043185
5.01335,0.118485917
5.0134,0.118928637
5.01345,0.119371346
5.0135,0.119814043
5.01355,0.120256728
5.0136,0.120699401
5.01365,0.121142062
5.0137,0.121584711
5.01375,0.122027349
5.0138,0.122469974
5.01385,0.122912587
5.0139,0.123355188
5.01395,0.123797777
5.014,0.124240354
5.01405,0.124682918
5.0141,0.12512547
5.01415,0.12556801
5.0142,0.126010537
5.01425,0.126453052
5.0143,0.126895554
5.01435,0.127338044
5.0144,0.127780522
5.01445,0.128222986
5.0145,0.128665438
5.01455,0.129107878
5.0146,0.129550304
5.01465,0.129992718
5.0147,0.130435119
5.01475,0.130877507
5.0148,0.131319882
5.01485,0.131762245
5.0149,0.132204594
5.01495,0.13264693
5.015,0.133089253
5.01505,0.133531563
5.0151,0.13397386
5.01515,0.134416143
5.0152,0.134858414
5.01525,0.135300671
5.0153,0.135742914
5.01535,0.136185144
5.0154,0.136627361
5.01545,0.137069564
5.0155,0.137511754
5.01555,0.13795393
5.0156,0.138396093
5.01565,0.138838242
5.0157,0.139280377
5.01575,0.139722499
5.0158,0.140164606
5.01585,0.1406067
5.0159,0.14104878
5.01595,0.141490846
5.016,0.141932898
5.01605,0.142374936
5.0161,0.14281696
5.01615,0.14325897
5.0162,0.143700966
5.01625,0.144142948
5.0163,0.144584915
5.01635,0.145026868
5.0164,0.145468807
5.01645,0.145910731
5.0165,0.146352641
5.01655,0.146794537
5.0166,0.147236418
5.01665,0.147678285
5.0167,0.148120137
5.01675,0.148561974
5.0168,0.149003797
5.01685,0.149445605
5.0169,0.149887398
5.01695,0.150329177
5.017,0.15077094
5.01705,0.151212689
5.0171,0.151654423
5.01715,0.152096142
5.0172,0.152537846
5.01725,0.152979534
5.0173,0.153421208
5.01735,0.153862867
5.0174,0.15430451
5.01745,0.154746138
5.0175,0.155187751
5.01755,0.155629349
5.0176,0.156070931
5.01765,0.156512498
5.0177,0.156954049
5.01775,0.157395585
5.0178,0.157837105
5.01785,0.15827861
5.0179,0.158720099
5.01795,0.159161572
5.018,0.15960303
5.01805,0.160044472
5.0181,0.160485898
5.01815,0.160927309
5.0182,0.161368703
5.01825,0.161810082
5.0183,0.162251444
5.01835,0.162692791
5.0184,0.163134121
5.01845,0.163575436
5.0185,0.164016734
5.01855,0.164458016
5.0186,0.164899282
5.01865,0.165340531
5.0187,0.165781765
5.01875,0.166222982
5.0188,0.166664182
5.01885,0.167105366
5.0189,0.167546534
5.01895,0.167987685
5.019,0.168428819
5.01905,0.168869937
5.0191,0.169311038
5.01915,0.169752122
5.0192,0.17019319
5.01925,0.170634241
5.0193,0.171075275
5.01935,0.171516292
5.0194,0.171957292
5.01945,0.172398276
5.0195,0.172839242
5.01955,0.173280191
5.0196,0.173721123
5.01965,0.174162038
5.0197,0.174602936
5.01975,0.175043816
5.0198,0.175484679
5.01985,0.175925525
5.0199,0.176366354
5.01995,0.176807165
5.02,0.177247959
5.02005,0.177688735
5.0201,0.178129494
5.02015,0.178570235
5.0202,0.179010958
5.02025,0.179451664
5.0203,0.179892352
5.02035,0.180333022
5.0204,0.180773675
5.02045,0.181214309
5.0205,0.181654926
5.02055,0.182095525
5.0206,0.182536106
5.02065,0.182976669
5.0207,0.183417214
5.02075,0.18385774
5.0208,0.184298249
5.02085,0.184738739
5.0209,0.185179212
5.02095,0.185619665
5.021,0.186060101
5.02105,0.186500518
5.0211,0.186940917
5.02115,0.187381297
5.0212,0.187821659
5.02125,0.188262002
5.0213,0.188702327
5.02135,0.189142633
5.0214,0.189582921
5.02145,0.190023189
5.0215,0.190463439
5.02155,0.19090367
5.0216,0.191343883
5.02165,0.191784076
5.0217,0.192224251
5.02175,0.192664406
5.0218,0.193104543
5.02185,0.19354466
5.0219,0.193984759
5.02195,0.194424838
5.022,0.194864898
5.02205,0.195304939
5.0221,0.19574496
5.02215,0.196184962
5.0222,0.196624945
5.02225,0.197064909
5.0223,0.197504853
5.02235,0.197944777
5.0224,0.198384682
5.02245,0.198824567
5.0225,0.199264433
5.02255,0.199704279
5.0226,0.200144106
5.02265,0.200583912
5.0227,0.201023699
5.02275,0.201463466
5.0228,0.201903213
5.02285,0.20234294
5.0229,0.202782647
5.02295,0.203222335
5.023,0.203662002
5.02305,0.204101649
5.0231,0.204541276
5.02315,0.204980882
5.0232,0.205420469
5.02325,0.205860035
5.0233,0.206299581
5.02335,0.206739106
5.0234,0.207178612
5.02345,0.207618096
5.0235,0.20805756
5.02355,0.208497004
5.0236,0.208936427
5.02365,0.20937583
5.0237,0.209815211
5.02375,0.210254572
5.0238,0.210693913
5.02385,0.211133232
5.0239,0.211572531
5.02395,0.212011809
5.024,0.212451066
5.02405,0.212890301
5.0241,0.213329516
5.02415,0.21376871
